,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m,FFE_gsv_ft,STATIC_BFE,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
709,9398,29450_29.2804074_-94.8391689_0_274.92.jpg,nbPpJzcXZX7U_OtGD_gmhw,0.969174009,0.405879005,29.2804074,-94.8391689,29.28038887,-94.83945965,"[2020, 3]",11,Y,111.3270035,1198.313893,0.969174009,3.179704754,11,Y,9.320295246,7.820295246,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27345.87683,37905.88514,46965.86904,43319.3407,43468.07502,Y
710,268,10632_29.3106752_-94.7848291_0_193.45.jpg,PHlHFIPby2yo93RTLe6jcA,0.969791797,0.341522032,29.3106752,-94.7848291,29.31049414,-94.78484716,"[2021, 4]",12,Y,206.0579987,2217.989839,0.969791797,3.181731617,12,Y,10.31826838,8.818268383,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,52828.67725,73229.23979,90731.9503,83687.33183,83974.66719,Y
711,6135,21894_29.2622868_-94.8411754_0_50.20.jpg,z8BChk7NPpC6hBExHi1ZRg,0.970677602,0.524689994,29.2622868,-94.8411754,29.26236924,-94.84101471,"[2021, 4]",10,Y,138.1829987,1487.389419,0.970677602,3.184637802,10,Y,8.315362198,6.815362198,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32447.93891,44978.18274,55728.53484,51401.65479,51578.13924,Y
712,6143,21909_29.2622868_-94.8411754_0_50.20.jpg,z8BChk7NPpC6hBExHi1ZRg,0.970677602,0.524689994,29.26228684,-94.84117537,29.26236928,-94.84101468,"[2021, 4]",10,Y,138.1829987,1487.389419,0.970677602,3.184637802,10,Y,8.315362198,6.815362198,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32447.93891,44978.18274,55728.53484,51401.65479,51578.13924,Y
716,1596,13058_29.2957068_-94.8030479_0_282.01.jpg,N4HBU1sGAPPMP69JJePo7A,0.971324072,0.711900078,29.29570683,-94.80304786,29.29570705,-94.80320892,"[2019, 10]",11,Y,284.9559937,3067.240789,0.971324072,3.186758766,11,Y,9.313241234,7.813241234,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,69973.70404,96995.0682,120178.111,110847.231,111227.8182,Y
717,9470,3091_29.242182_-94.9017979_0_66.43.jpg,XsMkfUP-cyGVb8K1DMbi2A,0.971605561,0.45884285,29.242182,-94.9017979,29.24231721,-94.9014855,"[2020, 2]",14,Y,150.9409943,1624.715341,0.971605561,3.187682287,14,Y,12.31231771,10.81231771,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41937.66857,58132.50962,72026.9115,66434.59138,66662.6905,Y
718,9472,3093_29.242182_-94.9017979_0_66.43.jpg,XsMkfUP-cyGVb8K1DMbi2A,0.971605561,0.45884285,29.24218198,-94.90179792,29.24231719,-94.90148552,"[2020, 2]",14,Y,150.9409943,1624.715341,0.971605561,3.187682287,14,Y,12.31231771,10.81231771,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41937.66857,58132.50962,72026.9115,66434.59138,66662.6905,Y
719,9017,28415_29.1352808_-95.0537722_0_186.81.jpg,Z7ZhtLclJk6Of4lMow9geA,0.972430668,0.582156762,29.1352808,-95.0537722,29.1350351,-95.0538765,"[2021, 3]",13,Y,167.6269989,1804.322,0.972430668,3.190389331,13,Y,11.30961067,9.809610669,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,44764.52633,62050.99964,76881.96998,70912.69297,71156.16738,Y
720,11748,6840_29.2965575_-94.788259_0_103.07.jpg,S1daeQr0P4Hih0VDMP08nQ,0.972562717,0.788886513,29.2965575,-94.788259,29.29651786,-94.78814248,"[2019, 8]",11,Y,114.4820023,1232.274017,0.972562717,3.190822562,11,Y,9.309177438,7.809177438,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,28107.15671,38961.14432,48273.34846,44525.30468,44678.1796,Y
721,6662,2309_29.2714195_-94.8341842_0_305.51.jpg,pp0TqoOn-ps8xFT57WiM_Q,0.972932781,0.636443492,29.2714195,-94.8341842,29.27154531,-94.83446489,"[2021, 4]",10,Y,241.8439941,2603.187087,0.972932781,3.192036683,10,Y,8.307963317,6.807963317,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,56770.20851,78692.85071,97501.43304,89931.21776,90239.99112,Y
722,2403,14504_29.2918004_-94.7891935_0_221.69.jpg,ZR9LbWpo32pTgue4F0rBvg,0.973930634,0.84528714,29.2918004,-94.7891935,29.29172477,-94.78928421,"[2019, 10]",10,Y,294.2900085,3167.711288,0.973930634,3.195310479,10,Y,8.304689521,6.804689521,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,69070.96113,95743.71797,118627.6723,109417.1716,109792.8488,Y
723,61,10143_29.3228912_-94.7725953_0_317.21.jpg,Kz2CqIC9eHnRPq1FWOlOAg,0.974335351,0.768658605,29.3228912,-94.7725953,29.32316947,-94.77277097,"[2021, 4]",11,Y,281.8340149,3033.636089,0.974335351,3.196638291,11,Y,9.303361709,7.803361709,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,69177.10103,95890.84534,118809.965,109585.3107,109961.5652,Y
724,6233,22011_29.2610838_-94.8405197_0_35.91.jpg,8SUR6OP1KbW7zh5QptPs4Q,0.974399783,0.610023666,29.2610838,-94.8405197,29.26130145,-94.84038551,"[2020, 3]",10,Y,215.7779999,2322.615061,0.974399783,3.196849682,10,Y,8.303150318,6.803150318,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50640.3253,70195.8239,86973.50981,80220.70452,80496.13743,Y
725,11763,6862_29.2961948_-94.8007608_0_239.02.jpg,Bp44lKqVhlDX7J0yt5vTew,0.974705892,0.71793314,29.2961948,-94.8007608,29.2961477,-94.80087051,"[2021, 4]",11,Y,102.8669968,1107.251138,0.974705892,3.197853976,11,Y,9.302146024,7.802146024,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25247.70214,34997.46976,43362.30577,39995.56562,40132.88795,Y
727,7735,2507_29.2680448_-94.8434599_0_259.52.jpg,VDqBaDjaSwXF0v347_cDCw,0.975641207,0.657842332,29.2680448,-94.8434599,29.26803628,-94.8436426,"[2021, 4]",11,Y,252.6239929,2719.222029,0.975641207,3.200922595,11,Y,9.299077405,7.799077405,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,61995.75351,85936.31597,106476.1777,98209.14448,98546.3396,Y
728,2857,15314_29.2890666_-94.8010312_0_328.54.jpg,LvcwnCfpE703gJhItwF7Qw,0.97576317,0.84960599,29.2890666,-94.8010312,29.28918195,-94.80109062,"[2021, 4]",10,Y,128.7929993,1386.316307,0.97576317,3.201322736,10,Y,8.298677264,6.798677264,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,30219.86176,41889.70117,51901.86728,47872.09771,48036.46364,Y
729,7464,2462_29.2690077_-94.8439595_0_62.49.jpg,KGJp0WqIX9SH353Fv8SbLQ,0.976270077,0.707944215,29.2690077,-94.8439595,29.2691334,-94.84375054,"[2021, 4]",11,Y,258.8479919,2786.216596,0.976270077,3.202985817,11,Y,9.297014183,7.797014183,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,63517.41926,88045.5951,109089.6011,100619.6562,100965.1277,Y
730,13112,9411_29.2825185_-94.8115892_0_13.51.jpg,JqXDv3CcITJk8I1dVjjP3Q,0.977782686,0.917322278,29.2825185,-94.8115892,29.28278107,-94.81151458,"[2019, 10]",10,Y,132.5130005,1426.358066,0.977782686,3.207948445,10,Y,8.292051555,6.792051555,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,31083.26852,43086.52502,53384.7471,49239.84364,49408.90564,Y
731,11313,6262_29.298783_-94.7865363_0_88.62.jpg,Pnb7IbAWFT8eGrb9ZZ79-Q,0.978062041,0.767038355,29.298783,-94.7865363,29.29878428,-94.78638658,"[2021, 3]",11,Y,210.2389984,2262.993745,0.978062041,3.208864964,11,Y,9.291135036,7.791135036,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51576.19603,71493.09472,88580.84469,81703.24257,81983.76567,Y
732,1802,13386_29.2938374_-94.8625062_0_140.74.jpg,p_nnbg9HnWyiPVxljAiDIA,0.978105828,0.510254792,29.2938374,-94.8625062,29.29372141,-94.86240229,"[2019, 8]",14,Y,82.2424011,885.2498379,0.978105828,3.209008622,14,Y,12.29099138,10.79099138,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22831.47094,31648.17571,39212.48826,36167.94862,36292.12907,Y
733,133,10254_29.3201618_-94.7727127_0_328.69.jpg,RXb-HcRONEh636DxE8V52w,0.980044208,0.868779892,29.3201618,-94.7727127,29.32039067,-94.77281697,"[2019, 10]",11,Y,160.4759979,1727.349265,0.980044208,3.215368136,11,Y,9.284631864,7.784631864,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39357.01711,54555.30204,67594.70626,62346.51183,62560.57478,Y
734,1736,13285_29.2950806_-94.7890379_0_251.52.jpg,y2WPSavwt4aTVkXbKsWMWQ,0.980079558,0.841088341,29.29508064,-94.78903794,29.29502086,-94.78929702,"[2019, 10]",11,Y,169.4470062,1823.912395,0.980079558,3.215484114,11,Y,9.284515886,7.784515886,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41556.96094,57604.7862,71373.05553,65831.50216,66057.53061,Y
735,12031,7217_29.2950806_-94.7890379_0_251.52.jpg,y2WPSavwt4aTVkXbKsWMWQ,0.980079558,0.841088341,29.2950806,-94.7890379,29.29502082,-94.78929698,"[2019, 10]",11,Y,169.4470062,1823.912395,0.980079558,3.215484114,11,Y,9.284515886,7.784515886,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41556.96094,57604.7862,71373.05553,65831.50216,66057.53061,Y
737,10363,4935_29.3070636_-94.779375_0_104.95.jpg,KX7XF_kqtqZKmnRr7axQlA,0.980719998,0.606237633,29.3070636,-94.779375,29.30698296,-94.77915161,"[2019, 10]",12,Y,147.5149994,1587.838239,0.980719998,3.217585295,12,Y,10.2824147,8.782414705,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37762.62748,52345.21564,64856.38138,59820.79623,60026.18729,Y
739,5270,1987_29.2773604_-94.829245_0_180.22.jpg,wFztuajzdkWUdWuUTMm88Q,0.981838105,0.213048805,29.2773604,-94.829245,29.27722928,-94.82928041,"[2020, 3]",11,Y,112.7200012,1213.307995,0.981838105,3.221253625,11,Y,9.278746375,7.778746375,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27637.63509,38310.3101,47466.95667,43781.52284,43931.84403,Y
740,12292,8033_29.2908591_-94.7964512_0_73.22.jpg,iX9Qr2mJ9_Su5T5kgCqXlw,0.98259005,0.843546403,29.2908591,-94.7964512,29.29088636,-94.7963002,"[2021, 4]",10,Y,124.9840012,1345.316592,0.98259005,3.223720636,10,Y,8.276279364,6.776279364,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29295.98995,40609.06282,50315.14024,46408.56747,46567.90846,Y
741,6961,23815_29.2161917_-94.915351_0_326.83.jpg,fzQ68hA4Bcry_k8vCPd05Q,0.982930923,0.736704233,29.2161917,-94.915351,29.21636498,-94.91546946,"[2020, 2]",16,Y,111.2419968,1197.398888,0.982930923,3.224838986,16,Y,14.27516101,12.77516101,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33257.94692,46100.98713,57119.70361,52684.81031,52865.7004,Y
742,2777,15170_29.2893175_-94.8220218_0_73.98.jpg,z4q0ArEqnEpR-0YLJSSwzg,0.9829967,0.650178482,29.2893175,-94.8220218,29.28935603,-94.82192115,"[2020, 3]",11,Y,289.5109863,3116.270321,0.9829967,3.22505479,11,Y,9.27494521,7.77494521,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,70972.88582,98380.09857,121894.1811,112430.0618,112816.0836,Y
743,11988,715_29.2881607_-94.8253604_0_58.18.jpg,7Tqvm06yJu3XHlSW0pMNlQ,0.983139208,0.695205458,29.2881607,-94.8253604,29.28820412,-94.82524672,"[2021, 4]",11,Y,214.1490021,2305.080674,0.983139208,3.225522336,11,Y,9.274477664,7.774477664,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,52497.00833,72769.4921,90162.31712,83161.92617,83447.45758,Y
745,9236,29007_29.1190838_-95.0737488_0_141.10.jpg,wspD-uvnjFGI1F2lmh595Q,0.9840548,0.645912973,29.1190838,-95.0737488,29.11888387,-95.07354526,"[2021, 4]",16,Y,145.7400055,1568.732363,0.9840548,3.228526247,16,Y,14.27147375,12.77147375,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,43566.00965,60389.65831,74823.54715,69014.09039,69251.04606,Y
746,4100,17750_29.2829209_-94.8285206_0_238.29.jpg,DNBZympX9kJk5_kdrTYzpw,0.984222915,0.427800486,29.2829209,-94.8285206,29.28288202,-94.82863922,"[2021, 4]",11,Y,105.0540009,1130.791855,0.984222915,3.229077805,11,Y,9.270922195,7.770922195,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25749.17334,35692.59136,44223.57018,40789.95966,40930.0095,Y
748,5896,21037_29.2699134_-94.8360632_0_4.67.jpg,tWQaYSqitLkGPAT-yQEYMQ,0.984907332,0.740493464,29.2699134,-94.8360632,29.27010759,-94.83603064,"[2021, 4]",10,Y,227.4389954,2448.132972,0.984907332,3.231323268,10,Y,8.268676732,6.768676732,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,53292.61526,73872.33422,91528.7524,84422.26855,84712.12726,Y
749,11710,6789_29.297082_-94.7850067_0_132.15.jpg,vXHox7UY2LUAE5M2V8ZzuA,0.985859303,0.805570015,29.297082,-94.7850067,29.29698552,-94.78486592,"[2019, 8]",11,Y,124.5630035,1340.785011,0.985859303,3.234446532,11,Y,9.265553468,7.765553468,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,30523.71285,42310.88879,52423.72405,48353.43642,48519.455,Y
751,11972,7121_29.2955348_-94.7879189_0_223.15.jpg,odHxqGw-jHfWJkyVilPlvw,0.986609606,0.803929999,29.2955348,-94.7879189,29.29534375,-94.78812421,"[2019, 8]",11,Y,160.8500061,1731.375056,0.986609606,3.236908156,11,Y,9.263091844,7.763091844,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39411.44942,54630.75418,67688.19241,62432.73952,62647.09853,Y
752,6611,22924_29.2454154_-94.8740026_0_95.70.jpg,4ZxiPIgsxKVyCJ5svCGAdA,0.986996441,0.478766053,29.2454154,-94.8740026,29.24535686,-94.87378141,"[2020, 2]",14,Y,151.522995,1630.979944,0.986996441,3.2381773,14,Y,12.2618227,10.7618227,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42017.01615,58242.49842,72163.18901,66560.28802,66788.81872,Y
755,5150,19680_29.2776959_-94.8305753_0_144.41.jpg,#NAME?,0.987838965,0.364038354,29.2776959,-94.8305753,29.27740006,-94.83043442,"[2021, 4]",11,Y,104.2639999,1122.288355,0.987838965,3.240941486,11,Y,9.259058514,7.759058514,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25542.22633,35405.72875,43868.1438,40462.12932,40601.05358,Y
756,5184,19743_29.2776959_-94.8305753_0_144.41.jpg,#NAME?,0.987838965,0.364038354,29.2776959,-94.83057534,29.27740006,-94.83043446,"[2021, 4]",11,Y,104.2639999,1122.288355,0.987838965,3.240941486,11,Y,9.259058514,7.759058514,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25542.22633,35405.72875,43868.1438,40462.12932,40601.05358,Y
757,1186,12413_29.2977268_-94.8158407_0_324.79.jpg,3NhtaA0fYDl82YAedEllLQ,0.990156071,0.609274075,29.2977268,-94.8158407,29.29782266,-94.81594282,"[2020, 2]",13,Y,87.8619003,945.7376239,0.990156071,3.24854354,13,Y,11.25145646,9.75145646,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23408.38362,32447.87162,40203.32157,37081.85156,37209.16984,Y
758,7490,2466_29.2692299_-94.8411796_0_169.12.jpg,G1-j_DlL80J8XMKuU8li6g,0.990903765,0.635763374,29.2692299,-94.8411796,29.26909336,-94.84113715,"[2020, 3]",10,Y,274.322998,2952.788176,0.990903765,3.250996604,10,Y,8.249003396,6.749003396,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,64220.20006,89019.76492,110296.6098,101732.9502,102082.2441,Y
759,10701,5431_29.3042164_-94.7772341_0_284.38.jpg,LWg1_aP58QhCPWKm76NhcQ,0.991923567,0.669656291,29.3042164,-94.7772341,29.30424198,-94.77735027,"[2021, 4]",11,Y,187.9190063,2022.743349,0.991923567,3.254342411,11,Y,9.245657589,7.745657589,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,46008.62762,63775.52874,79018.68326,72883.50735,73133.74843,Y
760,5489,20254_29.2752232_-94.8332928_0_244.59.jpg,BIY4nawGN6HhqiA_EfiCIw,0.992357377,0.401873471,29.2752232,-94.8332928,29.27516641,-94.83343027,"[2019, 10]",11,Y,175.121994,1884.997455,0.992357377,3.255765673,11,Y,9.244234327,7.744234327,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42872.82383,59428.78869,73633.0176,67915.99604,68149.18148,Y
761,4950,1927_29.2779519_-94.8278263_0_170.36.jpg,hlHJgbRDTETeDgDjoWuufg,0.992361154,0.265790226,29.2779519,-94.8278263,29.27778486,-94.82777184,"[2020, 3]",11,Y,253.9219971,2733.19363,0.992361154,3.255778064,11,Y,9.244221936,7.744221936,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,62164.36251,86170.03578,106765.7595,98476.24253,98814.35471,Y
762,971,12035_29.2998892_-94.8004864_0_326.02.jpg,oSZC3VsTzjJER9fF_0F8cA,0.993650347,0.523688238,29.2998892,-94.8004864,29.30000865,-94.80053813,"[2019, 1]",12,Y,360.5469971,3880.895578,0.993650347,3.2600077,12,Y,10.2399923,8.7399923,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,92132.43113,127710.7102,158235.1783,145949.468,146450.5766,Y
763,5941,21113_29.2699834_-94.8413046_0_125.71.jpg,DFtoD2Iw3BPxN6K-kDjTJg,0.993667807,0.609842282,29.2699834,-94.8413046,29.26988031,-94.84104776,"[2020, 3]",10,Y,222.7949982,2398.145402,0.993667807,3.260064984,10,Y,8.239935016,6.739935016,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,52135.5252,72268.41699,89541.47875,82589.29099,82872.85629,Y
765,3737,1681_29.2799621_-94.8302344_0_155.02.jpg,i7HrJhulBE2BrRkS0TMMVg,0.993970124,0.290159379,29.2799621,-94.8302344,29.27982441,-94.83013924,"[2021, 4]",11,Y,209.6430054,2256.57853,0.993970124,3.261056837,11,Y,9.238943163,7.738943163,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51312.21093,71127.16794,88127.4568,81285.05665,81564.14395,Y
767,5888,21027_29.2704493_-94.8401542_0_154.30.jpg,Ui_s_gJRhWQlPhNbe4dbyQ,0.994554997,0.658451379,29.27044934,-94.84015425,29.27025634,-94.84004113,"[2020, 3]",10,Y,214.4790039,2308.632784,0.994554997,3.262975712,10,Y,8.237024288,6.737024288,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50182.8069,69561.62811,86187.73324,79495.93729,79768.88175,Y
768,12546,8629_29.2883999_-94.8000809_0_163.81.jpg,1reQCvvaA3brDaapzrB6dA,0.99510392,0.86170576,29.28839987,-94.8000809,29.28824568,-94.80000274,"[2021, 4]",10,Y,127.5849991,1373.313501,0.99510392,3.26477664,10,Y,8.23522336,6.73522336,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29849.27568,41376.00789,51265.39484,47285.04232,47447.39263,Y
769,11771,6874_29.2961782_-94.7944866_0_88.21.jpg,6meq_mrG7F5Z9sAQzGU8cA,0.995424962,0.770109171,29.2961782,-94.7944866,29.2961725,-94.79437626,"[2019, 10]",11,Y,212.8880005,2291.507366,0.995424962,3.265829928,11,Y,9.234170072,7.734170072,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,52095.51818,72212.96069,89472.76769,82525.9148,82809.2625,Y
770,871,11903_29.3011351_-94.7823726_0_253.91.jpg,LsmnjKnbHzzTm9u2HxvkOQ,0.995561108,0.764465692,29.30113511,-94.78237258,29.30111254,-94.78251867,"[2019, 8]",11,Y,81.5404968,877.6946029,0.995561108,3.266276601,11,Y,9.233723399,7.733723399,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,19953.26633,27658.51051,34269.24283,31608.50711,31717.033,Y
771,874,11912_29.3011351_-94.7823726_0_253.91.jpg,LsmnjKnbHzzTm9u2HxvkOQ,0.995561108,0.764465692,29.30113511,-94.78237258,29.30111254,-94.78251867,"[2019, 8]",11,Y,81.5404968,877.6946029,0.995561108,3.266276601,11,Y,9.233723399,7.733723399,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,19953.26633,27658.51051,34269.24283,31608.50711,31717.033,Y
773,1252,1250_29.2832716_-94.8230999_0_335.24.jpg,gjphsN2XX88YvNr36wehow,0.995968448,0.795657393,29.2832716,-94.8230999,29.28364195,-94.8232352,"[2019, 8]",10,Y,337.3670044,3631.388213,0.995968448,3.267613018,10,Y,8.232386982,6.732386982,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,78918.73392,109394.3516,135540.9792,125017.294,125446.5332,Y
775,2861,15319_29.2890398_-94.8011342_0_13.45.jpg,FBAWk7eU7wLg4UGEQlu-Xw,0.996599098,0.856486893,29.2890398,-94.8011342,29.28918035,-94.80108144,"[2021, 4]",10,Y,128.7929993,1386.316307,0.996599098,3.26968208,10,Y,8.23031792,6.73031792,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,30125.09408,41758.33758,51739.10614,47721.97368,47885.82417,Y
777,2001,13716_29.2933282_-94.8174131_0_178.57.jpg,8MretGTNJZqiX-tHM0_YOA,0.997386621,0.715253944,29.2933282,-94.8174131,29.29321732,-94.81739635,"[2021, 4]",12,Y,250.2030029,2693.162709,0.997386621,3.272265817,12,Y,10.22773418,8.727734183,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,63902.64888,88579.58673,109751.2235,101229.9088,101577.4756,Y
778,2072,13852_29.2927476_-94.8015687_0_357.64.jpg,0Az38S2N15dSwuH1_Qb6Sw,0.997617491,0.773519064,29.2927476,-94.8015687,29.29298953,-94.80160486,"[2019, 10]",11,Y,173.9539948,1872.425217,0.997617491,3.273023264,11,Y,9.226976736,7.726976736,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42554.56434,58987.62866,73086.41476,67411.8326,67643.28702,Y
779,10803,5553_29.3032996_-94.778151_0_43.58.jpg,S1tXQOXh3jk45HdbnFShRA,0.998356779,0.711931545,29.3032996,-94.778151,29.30342458,-94.77803597,"[2017, 5]",11,Y,313.8450012,3378.199478,0.998356779,3.27544875,11,Y,9.22455125,7.72455125,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,76768.06716,106413.1735,131847.2621,121610.3648,122027.9066,Y
782,3418,16268_29.2863836_-94.8394648_0_94.86.jpg,yG7vjH70oNJKXtlwzxyCcQ,1.000548149,0.340585679,29.2863836,-94.8394648,29.28633399,-94.83916913,"[2019, 10]",12,Y,170.7559967,1838.002252,1.000548149,3.282638284,12,Y,10.21736172,8.717361716,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,43592.56424,60426.46733,74869.15399,69056.15622,69293.25632,Y
784,2865,15331_29.2887801_-94.8021278_0_343.46.jpg,m7N6-CBvqRESFScCrXz3rA,1.002431283,0.873614554,29.28878007,-94.80212784,29.28893171,-94.80219058,"[2021, 4]",10,Y,122.7539978,1321.313036,1.002431283,3.288816545,10,Y,8.211183455,6.711183455,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,28687.26972,39765.27641,49269.67825,45444.27734,45600.3075,Y
785,12415,8402_29.2887801_-94.8021278_0_343.46.jpg,m7N6-CBvqRESFScCrXz3rA,1.002431283,0.873614554,29.2887801,-94.8021278,29.28893174,-94.80219054,"[2021, 4]",10,Y,122.7539978,1321.313036,1.002431283,3.288816545,10,Y,8.211183455,6.711183455,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,28687.26972,39765.27641,49269.67825,45444.27734,45600.3075,Y
786,7558,24785_29.2004894_-94.9465096_0_175.54.jpg,iGr8bAusgiss2npc4jhTFA,1.005801651,0.700627147,29.2004894,-94.9465096,29.2003002,-94.94652643,"[2021, 3]",15,Y,187.3589935,2016.715422,1.005801651,3.299874183,15,Y,13.20012582,11.70012582,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,53846.5555,74640.18655,92480.1311,85299.78021,85592.65181,Y
788,12014,7198_29.2950502_-94.7941069_0_71.86.jpg,N-FJnimK-o3SpKvdoMYjug,1.006655682,0.794350787,29.2950502,-94.7941069,29.29508146,-94.79397066,"[2019, 10]",11,Y,118.1060028,1271.282434,1.006655682,3.302676122,11,Y,9.197323878,7.697323878,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,28854.70914,39997.375,49557.25133,45709.52264,45866.46351,Y
789,4574,18618_29.2807443_-94.8393418_0_216.21.jpg,1nlvNxYrDKb9c8YrHUaT9g,1.006833237,0.409253871,29.2807443,-94.8393418,29.28058373,-94.83943176,"[2020, 3]",11,Y,197.6569977,2127.562216,1.006833237,3.303258652,11,Y,9.196741348,7.696741348,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,48288.72933,66936.12492,82934.70172,76495.47795,76758.12051,Y
790,12694,8820_29.2865594_-94.8149013_0_73.18.jpg,aZBiHHFJEyZL8LtEzrEy8Q,1.006894612,0.748428299,29.2865594,-94.8149013,29.28658858,-94.81475419,"[2021, 4]",10,Y,262.2359924,2822.68473,1.006894612,3.303460013,10,Y,8.196539987,6.696539987,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,61242.49212,84892.17173,105182.4698,97015.8828,97348.98093,Y
791,11778,6884_29.296081_-94.7888458_0_327.45.jpg,fMDK9a8upzDKcN3Cf97LJg,1.007401457,0.802527105,29.296081,-94.7888458,29.29630341,-94.7889939,"[2019, 8]",11,Y,219.2089996,2359.546034,1.007401457,3.30512289,11,Y,9.19487711,7.69487711,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,53549.60728,74228.56745,91970.12986,84829.37654,85120.63303,Y
